2018-02-26 09:58:40,989 DEBUG    [9059] (deoplete.child) main_loop: set_source_attributes begin
2018-02-26 09:58:40,989 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,989 DEBUG    [9059] (deoplete.child) main_loop: set_custom begin
2018-02-26 09:58:40,989 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,989 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,990 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,990 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,990 DEBUG    [9059] (deoplete.child) Loaded Filter: converter_auto_paren (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_auto_paren.py)
2018-02-26 09:58:40,990 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,991 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,991 DEBUG    [9059] (deoplete.child) Loaded Filter: matcher_cpsm (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_cpsm.py)
2018-02-26 09:58:40,991 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,991 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,992 DEBUG    [9059] (deoplete.child) Loaded Filter: converter_remove_paren (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_remove_paren.py)
2018-02-26 09:58:40,992 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,992 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,992 DEBUG    [9059] (deoplete.child) Loaded Filter: converter_truncate_kind (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_truncate_kind.py)
2018-02-26 09:58:40,993 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,993 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,993 DEBUG    [9059] (deoplete.child) Loaded Filter: sorter_rank (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/sorter_rank.py)
2018-02-26 09:58:40,993 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,993 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,994 DEBUG    [9059] (deoplete.child) Loaded Filter: matcher_fuzzy (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_fuzzy.py)
2018-02-26 09:58:40,994 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,994 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,995 DEBUG    [9059] (deoplete.child) Loaded Filter: matcher_head (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_head.py)
2018-02-26 09:58:40,995 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,995 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,995 DEBUG    [9059] (deoplete.child) Loaded Filter: converter_truncate_menu (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_truncate_menu.py)
2018-02-26 09:58:40,996 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,996 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,996 DEBUG    [9059] (deoplete.child) Loaded Filter: converter_truncate_abbr (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_truncate_abbr.py)
2018-02-26 09:58:40,996 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,996 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,997 DEBUG    [9059] (deoplete.child) Loaded Filter: matcher_full_fuzzy (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_full_fuzzy.py)
